"Index Name","Date","Open","High","Low","Close"
"NIFTY MIDCAP 150","01 Apr 2026","19952.2","20099.95","19783.2","19869.10"
"NIFTY MIDCAP 150","30 Mar 2026","19696.95","19753.25","19398.05","19430.90"
"NIFTY MIDCAP 150","27 Mar 2026","20279.35","20285.9","19913.6","19952.75"
"NIFTY MIDCAP 150","25 Mar 2026","20121.85","20520.95","20110.75","20397.75"
"NIFTY MIDCAP 150","24 Mar 2026","19869.15","20006.7","19528.4","19931.50"
"NIFTY MIDCAP 150","23 Mar 2026","20007.65","20007.65","19384.45","19445.75"
"NIFTY MIDCAP 150","20 Mar 2026","20257.35","20484.7","20196.1","20226.90"
"NIFTY MIDCAP 150","19 Mar 2026","20424.65","20434.35","20030.55","20108.95"
"NIFTY MIDCAP 150","18 Mar 2026","20412.75","20820.35","20383.4","20746.80"
"NIFTY MIDCAP 150","17 Mar 2026","20255.55","20415.7","20103.4","20366.95"
"NIFTY MIDCAP 150","16 Mar 2026","20188.25","20295.55","19824.95","20158.45"
"NIFTY MIDCAP 150","13 Mar 2026","20698.25","20740.7","20186.25","20233.00"
"NIFTY MIDCAP 150","12 Mar 2026","20720.85","20933.25","20442.1","20790.90"
"NIFTY MIDCAP 150","11 Mar 2026","21142.6","21247.4","20797","20839.35"
"NIFTY MIDCAP 150","10 Mar 2026","21023.9","21134.45","20872.75","21079.75"
"NIFTY MIDCAP 150","09 Mar 2026","20790.05","20793.75","20423.55","20749.45"
"NIFTY MIDCAP 150","06 Mar 2026","21286.75","21437.8","21164.05","21181.80"
"NIFTY MIDCAP 150","05 Mar 2026","21142","21371.4","21041.2","21326.00"
"NIFTY MIDCAP 150","04 Mar 2026","21164.75","21180.7","20850","21004.95"
"NIFTY MIDCAP 150","02 Mar 2026","21079.85","21712","21075.45","21476.25"
"NIFTY MIDCAP 150","27 Feb 2026","22065.1","22076.05","21809.75","21847.35"
"NIFTY MIDCAP 150","26 Feb 2026","22005.25","22112.55","21948","22087.15"
"NIFTY MIDCAP 150","25 Feb 2026","21901.8","21985.65","21822.35","21959.05"
"NIFTY MIDCAP 150","24 Feb 2026","21820.3","21864.35","21611.2","21820.20"
"NIFTY MIDCAP 150","23 Feb 2026","21970.55","22012.5","21781.95","21882.10"
"NIFTY MIDCAP 150","20 Feb 2026","21764.55","21981.75","21726.95","21918.20"
"NIFTY MIDCAP 150","19 Feb 2026","22197.95","22213.25","21747.65","21813.40"
"NIFTY MIDCAP 150","18 Feb 2026","22075.8","22176.5","22013.95","22159.95"
"NIFTY MIDCAP 150","17 Feb 2026","21975.95","22060.95","21906.25","22039.70"
"NIFTY MIDCAP 150","16 Feb 2026","21799","21994.4","21715.15","21977.20"
"NIFTY MIDCAP 150","13 Feb 2026","22079.55","22080.4","21778","21884.35"
"NIFTY MIDCAP 150","12 Feb 2026","22350.4","22351.55","22160.6","22252.40"
"NIFTY MIDCAP 150","11 Feb 2026","22393.4","22393.85","22249.5","22364.40"
"NIFTY MIDCAP 150","10 Feb 2026","22375.4","22405.85","22277.25","22359.75"
"NIFTY MIDCAP 150","09 Feb 2026","22069.75","22288.85","22023.15","22272.00"
"NIFTY MIDCAP 150","06 Feb 2026","21881.15","21950.1","21663.3","21926.85"
"NIFTY MIDCAP 150","05 Feb 2026","21997.45","21997.45","21777.6","21931.50"
"NIFTY MIDCAP 150","04 Feb 2026","21852.05","22023.05","21699.45","22002.00"
"NIFTY MIDCAP 150","03 Feb 2026","22110.25","22233.85","21753.75","21869.85"
"NIFTY MIDCAP 150","02 Feb 2026","21040.25","21313.45","20768.1","21249.35"
"NIFTY MIDCAP 150","01 Feb 2026","21499.6","21562.1","20703.95","21041.80"
"NIFTY MIDCAP 150","30 Jan 2026","21353.8","21539.35","21225.45","21490.90"
"NIFTY MIDCAP 150","29 Jan 2026","21520.95","21536.3","21301.65","21483.65"
"NIFTY MIDCAP 150","28 Jan 2026","21200.65","21486.65","21191","21460.95"
"NIFTY MIDCAP 150","27 Jan 2026","21076.85","21185.8","20807.9","21119.10"
"NIFTY MIDCAP 150","23 Jan 2026","21451.75","21453.75","20976","21008.55"
"NIFTY MIDCAP 150","22 Jan 2026","21308","21509.8","21232.25","21376.00"
"NIFTY MIDCAP 150","21 Jan 2026","21262.95","21367.55","20842.45","21118.45"
"NIFTY MIDCAP 150","20 Jan 2026","21867.55","21869.65","21265","21334.60"
"NIFTY MIDCAP 150","19 Jan 2026","21925.65","21986","21833","21878.45"
"NIFTY MIDCAP 150","16 Jan 2026","21991.55","22133.05","21924.3","21975.10"
"NIFTY MIDCAP 150","14 Jan 2026","21887.4","22010.95","21833.1","21965.45"
"NIFTY MIDCAP 150","13 Jan 2026","22030.6","22106.8","21741.15","21918.70"
"NIFTY MIDCAP 150","12 Jan 2026","21986.9","22003.6","21632.35","21948.85"
"NIFTY MIDCAP 150","09 Jan 2026","22162.15","22274.25","21912.9","21985.90"
"NIFTY MIDCAP 150","08 Jan 2026","22604.4","22607.2","22150.85","22180.55"
"NIFTY MIDCAP 150","07 Jan 2026","22518.75","22650.05","22480.65","22606.50"
"NIFTY MIDCAP 150","06 Jan 2026","22582.5","22586.7","22417.1","22510.60"
"NIFTY MIDCAP 150","05 Jan 2026","22635.8","22648.45","22460.35","22555.45"
"NIFTY MIDCAP 150","02 Jan 2026","22424.6","22592.4","22390.3","22579.05"
"NIFTY MIDCAP 150","01 Jan 2026","22324.15","22379.1","22211.05","22369.15"
"NIFTY MIDCAP 150","31 Dec 2025","22116.4","22348.9","22114.75","22276.90"
"NIFTY MIDCAP 150","30 Dec 2025","22090.05","22100.4","21990.15","22061.90"
"NIFTY MIDCAP 150","29 Dec 2025","22214.25","22255.4","22063.1","22100.95"
"NIFTY MIDCAP 150","26 Dec 2025","22241.6","22340.35","22172.55","22190.75"
"NIFTY MIDCAP 150","24 Dec 2025","22376.9","22425.85","22230.65","22247.35"
"NIFTY MIDCAP 150","23 Dec 2025","22362.95","22375.95","22256.1","22353.50"
"NIFTY MIDCAP 150","22 Dec 2025","22222.3","22345.4","22186.2","22328.95"
"NIFTY MIDCAP 150","19 Dec 2025","21935.4","22172.4","21912.05","22146.15"
"NIFTY MIDCAP 150","18 Dec 2025","21859.4","21921.35","21672.5","21892.75"
"NIFTY MIDCAP 150","17 Dec 2025","21962.45","22015.6","21793.45","21846.25"
"NIFTY MIDCAP 150","16 Dec 2025","22115.95","22116.65","21915.05","21966.15"
"NIFTY MIDCAP 150","15 Dec 2025","22124.85","22148.35","21988.6","22136.80"
"NIFTY MIDCAP 150","12 Dec 2025","21964.05","22168.6","21947.6","22152.10"
"NIFTY MIDCAP 150","11 Dec 2025","21714.4","21905.8","21652.6","21893.25"
"NIFTY MIDCAP 150","10 Dec 2025","21940.5","22015.5","21673.2","21707.90"
"NIFTY MIDCAP 150","09 Dec 2025","21766.6","21934.1","21485.9","21911.00"
"NIFTY MIDCAP 150","08 Dec 2025","22210.65","22235.3","21732.9","21830.00"
"NIFTY MIDCAP 150","05 Dec 2025","22116.9","22226.8","22021","22207.90"
"NIFTY MIDCAP 150","04 Dec 2025","22144","22234","22094.3","22120.75"
"NIFTY MIDCAP 150","03 Dec 2025","22338.6","22349.65","22084.4","22130.15"
"NIFTY MIDCAP 150","02 Dec 2025","22376.35","22438.2","22276.65","22327.85"
"NIFTY MIDCAP 150","01 Dec 2025","22474.75","22484.8","22314.95","22372.30"
"NIFTY MIDCAP 150","28 Nov 2025","22446.65","22453.6","22356.35","22395.40"
"NIFTY MIDCAP 150","27 Nov 2025","22479.6","22483.7","22334.7","22420.10"
"NIFTY MIDCAP 150","26 Nov 2025","22189.8","22432.45","22142.05","22419.10"
"NIFTY MIDCAP 150","25 Nov 2025","22089.5","22157.25","22035.05","22136.45"
"NIFTY MIDCAP 150","24 Nov 2025","22174.65","22209.1","22042.85","22079.40"
"NIFTY MIDCAP 150","21 Nov 2025","22386.15","22388.2","22129.5","22151.15"
"NIFTY MIDCAP 150","20 Nov 2025","22490.55","22494.8","22382.85","22406.75"
"NIFTY MIDCAP 150","19 Nov 2025","22348","22432.85","22290.05","22414.65"
"NIFTY MIDCAP 150","18 Nov 2025","22494.6","22495.4","22322.35","22342.65"
"NIFTY MIDCAP 150","17 Nov 2025","22409.3","22493.15","22378.95","22482.40"
"NIFTY MIDCAP 150","14 Nov 2025","22325.45","22403.85","22247.85","22331.25"
"NIFTY MIDCAP 150","13 Nov 2025","22420.4","22470.25","22299.9","22322.45"
"NIFTY MIDCAP 150","12 Nov 2025","22317.65","22418.25","22293.75","22394.45"
"NIFTY MIDCAP 150","11 Nov 2025","22174.55","22237.2","22021.85","22224.40"
"NIFTY MIDCAP 150","10 Nov 2025","22068.95","22181.3","22043.55","22126.60"
"NIFTY MIDCAP 150","07 Nov 2025","21866.5","22055.2","21681.15","22026.40"
"NIFTY MIDCAP 150","06 Nov 2025","22152.9","22166.7","21897.4","21923.10"
"NIFTY MIDCAP 150","04 Nov 2025","22247.05","22255.8","22108.65","22135.95"
"NIFTY MIDCAP 150","03 Nov 2025","22073.1","22251.15","22051.85","22216.10"
"NIFTY MIDCAP 150","31 Oct 2025","22182.2","22238.15","22029.8","22045.95"
"NIFTY MIDCAP 150","30 Oct 2025","22237.15","22237.7","22071.15","22154.45"
"NIFTY MIDCAP 150","29 Oct 2025","22090.1","22212.25","22032.3","22190.50"
"NIFTY MIDCAP 150","28 Oct 2025","22103.55","22126.4","21982.85","22063.00"
"NIFTY MIDCAP 150","27 Oct 2025","21960.8","22073.4","21930.3","22064.65"
"NIFTY MIDCAP 150","24 Oct 2025","21984.9","22040","21830.95","21890.90"
"NIFTY MIDCAP 150","23 Oct 2025","22064.55","22100.65","21907.35","21940.05"
"NIFTY MIDCAP 150","21 Oct 2025","22015.85","22039.45","21943.35","21972.05"
"NIFTY MIDCAP 150","20 Oct 2025","21877.1","21969.65","21852.5","21924.85"
"NIFTY MIDCAP 150","17 Oct 2025","21916.15","21918.45","21723.7","21782.80"
"NIFTY MIDCAP 150","16 Oct 2025","21861.1","21930.2","21806","21900.90"
"NIFTY MIDCAP 150","15 Oct 2025","21649.3","21826.5","21631.05","21796.50"
"NIFTY MIDCAP 150","14 Oct 2025","21813.4","21842.3","21564.1","21595.95"
"NIFTY MIDCAP 150","13 Oct 2025","21676.6","21761.2","21608.05","21746.75"
"NIFTY MIDCAP 150","10 Oct 2025","21681.9","21790.6","21637.1","21743.95"
"NIFTY MIDCAP 150","09 Oct 2025","21523.25","21664.7","21492.05","21655.90"
"NIFTY MIDCAP 150","08 Oct 2025","21639.15","21684.75","21453.05","21477.85"
"NIFTY MIDCAP 150","07 Oct 2025","21589.6","21649.85","21543.55","21635.90"
"NIFTY MIDCAP 150","06 Oct 2025","21424.75","21561.3","21369.75","21551.05"
"NIFTY MIDCAP 150","03 Oct 2025","21256.65","21413.2","21221.75","21400.30"
"NIFTY MIDCAP 150","01 Oct 2025","21055.55","21237","21002.4","21220.45"
"NIFTY MIDCAP 150","30 Sep 2025","21083.9","21104.3","20913.1","21038.70"
"NIFTY MIDCAP 150","29 Sep 2025","21037.55","21149.65","20944.65","21020.00"
"NIFTY MIDCAP 150","26 Sep 2025","21334.15","21353.3","20951.45","20967.75"
"NIFTY MIDCAP 150","25 Sep 2025","21536.05","21620.75","21353.6","21381.50"
